ID,Date,Sport,League,Event,Type,Description,Pick,Opponent,Odds,Risk,To Win,Status,Result Date,Notes
1337,2026-03-14,Basketball,NCAAB,WIS @ MICH / UVA @ DUKE / NCCU @ HOW +2 more,parlay,3-leg parlay: MICH -770 + DUKE -320 + HOW -900 + FLA -400 + ARK -425,"MICH, DUKE, HOW, FLA, ARK",,142,500,710,lost,2026-03-14,WIS @ MICH: MICH -770 (win); UVA @ DUKE: DUKE -320 (win); NCCU @ HOW: HOW -900 (win); VAN @ FLA: FLA -400 (loss); MISS @ ARK: ARK -425 (win)
1338,2026-03-14,Basketball,NCAAB,PENN @ HARV / MISS @ ARK / TOL @ AKR,parlay,2-leg parlay: HARV -154 + ARK -425 + AKR -395,"HARV, ARK, AKR",,150,1000,1500,lost,2026-03-14,PENN @ HARV: HARV -154 (loss); MISS @ ARK: ARK -425 (win); TOL @ AKR: AKR -395 (win)
1339,2026-03-14,Basketball,NCAAB,UVA @ DUKE / CONN @ SJU,parlay,2-leg parlay: DUKE -285 + (2H) CONN -5 -110,"DUKE, CONN",,106,250,265,won,2026-03-14,UVA @ DUKE: DUKE -285 (win); CONN @ SJU: (2H) CONN -5 -110 (loss)
1340,2026-03-19,Basketball,NCAAB,PENN @ ILL / HOW @ MICH,parlay,2-leg parlay: (1H) ILL -1700 + HOW @ MICH: o151.5 -110,"ILL, HOW",,102,250,255,won,2026-03-19,PENN @ ILL: (1H) ILL -1700 (win); HOW @ MICH: HOW @ MICH: o151.5 -110 (win)
1341,2026-03-19,Basketball,NCAAB,PENN @ ILL / KENN @ GONZ,parlay,4-leg parlay: ILL -25.5 -110 + (1H) GONZ -1100,"ILL, GONZ",,175,300,525,lost,2026-03-19,PENN @ ILL: ILL -25.5 -110 (win); KENN @ GONZ: (1H) GONZ -1100 (win)
1342,2026-03-21,Basketball,NCAAB,LOU @ MSU / TCU @ DUKE / HP @ ARK +1 more,parlay,2-leg parlay: (Live) LOU +5 -110 + DUKE -614 + ARK -614 + ILL -456,"LOU, DUKE, ARK, ILL",,112,600,672,lost,2026-03-21,LOU @ MSU: (Live) LOU +5 -110 (loss); TCU @ DUKE: DUKE -614 (win); HP @ ARK: ARK -614 (win); VCU @ ILL: ILL -456 (win)
1343,2026-03-21,Basketball,NCAAB,TXAM @ HOU / HP @ ARK,parlay,2-leg parlay: (Live) TXAM +9.5 -110 + ARK -900,"TXAM, ARK",,110,500,550,lost,2026-03-21,TXAM @ HOU: (Live) TXAM +9.5 -110 (loss); HP @ ARK: ARK -900 (win)
1344,2026-03-22,Basketball,NCAAB,USU @ ARIZ / UK @ ISU,parlay,2-leg parlay: ARIZ -700 + UK +5.5 -110,"ARIZ, UK",,110,500,550,won,2026-03-22,USU @ ARIZ: ARIZ -700 (win); UK @ ISU: UK +5.5 -110 (loss)
1345,2026-03-22,Basketball,NCAAB,USU @ ARIZ / SJU @ KU,parlay,2-leg parlay: ARIZ -600 + KU +3.5 -115,"ARIZ, KU",,105,500,525,won,2026-03-22,USU @ ARIZ: ARIZ -600 (win); SJU @ KU: KU +3.5 -115 (win)
1346,2026-03-26,Multi,NBA/NCAAB,ARK @ ARIZ / SAC @ ORL,parlay,2-leg parlay: ARIZ -7.5 +108 + ORL -110,"ARIZ, ORL",,112,500,560,won,2026-03-26,ARK @ ARIZ: ARIZ -7.5 +108 (win); SAC @ ORL: ORL -110 (win)
1347,2026-03-26,Basketball,NCAAB,IOWA @ NEB / TEX @ PUR,parlay,4-leg parlay: (Live) IOWA +5.5 -130 + (Live) PUR -500,"IOWA, PUR",,205,500,1025,lost,2026-03-26,IOWA @ NEB: (Live) IOWA +5.5 -130 (win); TEX @ PUR: (Live) PUR -500 (win)
1348,2026-03-26,Basketball,NCAAB,TEX @ PUR / IOWA @ NEB / ARK @ ARIZ +1 more,parlay,2-leg parlay: PUR -335 + IOWA @ NEB: u133.5 +104 + ARIZ -355 + MICH -480,"PUR, IOWA, ARIZ, MICH",,141,500,705,won,2026-03-26,TEX @ PUR: PUR -335 (win); IOWA @ NEB: IOWA @ NEB: u133.5 +104 (loss); ARK @ ARIZ: ARIZ -355 (win); ALA @ MICH: MICH -480 (win)
1349,2026-03-26,Basketball,NCAAB,IOWA @ NEB / ARK @ ARIZ,parlay,2-leg parlay: IOWA +1.5 -104 + ARIZ -355,"IOWA, ARIZ",,135,500,675,won,2026-03-26,IOWA @ NEB: IOWA +1.5 -104 (win); ARK @ ARIZ: ARIZ -355 (win)
1350,2026-03-26,Basketball,NCAAB,IOWA @ NEB / ARK @ ARIZ,parlay,3-leg parlay: (2H) IOWA @ NEB: u70.5 -110 + ARIZ -428,"IOWA, ARIZ",,166,500,830,won,2026-03-26,IOWA @ NEB: (2H) IOWA @ NEB: u70.5 -110 (win); ARK @ ARIZ: ARIZ -428 (win)
1351,2026-03-26,Basketball,NCAAB,ALA @ MICH / ARK @ ARIZ / MSU @ CONN,parlay,4-leg parlay: MICH -500 + ARIZ -400 + CONN -130,"MICH, ARIZ, CONN",,268,500,1340,lost,2026-03-26,ALA @ MICH: MICH -500 (win); ARK @ ARIZ: ARIZ -400 (win); MSU @ CONN: CONN -130 (win)
1352,2026-03-26,Basketball,NCAAB,SJU @ DUKE / ALA @ MICH / ARK @ ARIZ,parlay,2-leg parlay: SJU @ DUKE: u142.5 -113 + DUKE -257 + MICH -426 + ARIZ -355,"SJU, DUKE, MICH, ARIZ",,141,500,705,won,2026-03-26,SJU @ DUKE: SJU @ DUKE: u142.5 -113 (loss); SJU @ DUKE: DUKE -257 (win); ALA @ MICH: MICH -426 (win); ARK @ ARIZ: ARIZ -355 (win)
1353,2026-03-26,Basketball,NCAAB,ILL @ HOU / ARK @ ARIZ,parlay,2-leg parlay: ILL +2.5 -115 + ARIZ -355,"ILL, ARIZ",,112,500,560,won,2026-03-26,ILL @ HOU: ILL +2.5 -115 (win); ARK @ ARIZ: ARIZ -355 (win)
1354,2026-03-27,Basketball,NCAAB,TENN @ ISU / ALA @ MICH,parlay,2-leg parlay: TENN +4.5 -130 + MICH -500,"TENN, MICH",,393,245,962.85,won,2026-03-27,TENN @ ISU: TENN +4.5 -130 (win); ALA @ MICH: MICH -500 (win)
1355,2026-04-20,Basketball,NBA,Lakers vs Rockets,future,Series Total Games Over 5.5 -265,Over 5.5 Games,,-265,795,300,won,2026-04-29,NBA Playoffs Series Props; Gameday #299823646
1356,2026-04-20,Basketball,NBA,Pistons vs Magic,future,Series Total Games Over 5.5 -270,Over 5.5 Games,,-270,810,300,won,2026-04-29,NBA Playoffs Series Props; Gameday #299823647
1357,2026-04-25,Basketball,NBA,Nuggets vs Timberwolves / Spurs vs Trail Blazers,parlay,2-leg parlay: Nuggets ML -120 + Spurs ML -215,"Nuggets, Spurs",,169,300,505.81,lost,2026-04-25,Gameday #300206367; Leg 1: Nuggets ML -120 (4/25); Leg 2: Spurs ML -215 (4/26)
1358,2026-04-30,Football,NFL,NFL 2026/27 Season - NFC North Winner,future,Win NFC North division,Chicago Bears,,320,375,1200,pending,,NFL 26/27 Division Winner Future; Gameday #300552460
1359,2026-04-30,Football,NFL,NFL 2026/27 Season - NFC East Winner,future,Win NFC East division,Washington Commanders,,500,250,1250,pending,,NFL 26/27 Division Winner Future; Gameday #300552459
1360,2026-04-30,Football,NFL,NFL 2026/27 Season - NFC South Winner,future,Win NFC South division,Atlanta Falcons,,450,250,1125,pending,,NFL 26/27 Division Winner Future; Gameday #300552458
1361,2026-04-30,Football,NFL,NFL 2026/27 Season - AFC North Winner,future,Win AFC North division,Cincinnati Bengals,,210,500,1050,pending,,NFL 26/27 Division Winner Future; Gameday #300552457
1362,2026-04-30,Football,NFL,NFL 2026/27 Season - AFC West Winner,future,Win AFC West division,Kansas City Chiefs,,170,500,850,pending,,NFL 26/27 Division Winner Future; Gameday #300552456
1363,2026-04-30,Football,NFL,NFL 2026/27 Season - NFC West Winner,future,Win NFC West division,San Francisco 49ers,,260,375,975,pending,,NFL 26/27 Division Winner Future; Gameday #300552455
1374,2026-04-29,Football,NFL,NFL 2026/27 Season - SEA Seahawks Regular Season Wins,future,Seattle Seahawks regular season wins Over 10.5,Over 10.5 Wins,Seattle Seahawks,-130,1300,1000,pending,,NFL 26/27 Regular Season Wins Future; Gameday #300514464
1375,2026-04-30,Horse Racing,Thoroughbred,2026 Kentucky Derby - Churchill Downs Race #12,exotic,"Exacta Box: 1st [6, 9, 10, 18] (12 combinations @ $15 each)",Exacta Box 6/9/10/18,,,90,0,Lost,2026-05-02,Derby winner #19 Golden Tempo not in ticket; all 6 remaining combos lost
1376,2026-04-30,Horse Racing,Thoroughbred,2026 Kentucky Derby - Churchill Downs Race #12,exotic,"Exacta: 1st [6, 9, 10] - 2nd [6, 8, 9, 10, 12, 15, 18] (18 combinations @ $10 each)",Exacta 6/9/10 over 6/8/9/10/12/15/18,,,100,0,Lost,2026-05-02,Derby winner #19 Golden Tempo not in ticket; all 10 remaining combos lost
1377,2026-04-30,Horse Racing,Thoroughbred,2026 Kentucky Derby - Churchill Downs Race #12,exotic,"Trifecta: 1st [6, 9, 10, 18] - 2nd [6, 8, 9, 10, 18] - 3rd [6, 7, 8, 9, 10, 12, 15, 18] (96 combinations @ $2 each)",Trifecta 6/9/10/18 with 6/8/9/10/18 with 6/7/8/9/10/12/15/18,,,90,0,Lost,2026-05-02,Derby winner #19 Golden Tempo not in ticket; all 45 remaining combos lost
1378,2026-04-30,Horse Racing,Thoroughbred,2026 Kentucky Derby - Tournament Winner,future,Win 2026 Kentucky Derby,Wonder Dean,,3000,100,3000,Lost,2026-05-02,"Wonder Dean finished outside top 1 (Golden Tempo won, #19)"
1379,2026-04-30,Horse Racing,Thoroughbred,2026 Kentucky Derby - Tournament Winner,future,Win 2026 Kentucky Derby,The Puma,,850,300,0,Push,2026-05-02,VOID - The Puma scratched 5/2 (skin infection/swollen leg). $300 refunded.
1380,2026-04-30,Horse Racing,Thoroughbred,2026 Kentucky Derby - Tournament Winner,future,Win 2026 Kentucky Derby,Further Ado,,625,300,1875,Lost,2026-05-02,"Further Ado finished outside top 1 (Golden Tempo won, #19)"
1381,2026-04-29,Football,NFL,NFL 2026/27 Season - DET Lions Regular Season Wins,future,Detroit Lions regular season wins Under 10.5,Under 10.5 Wins,Detroit Lions,-115,575,500,pending,,NFL 26/27 Regular Season Wins Future; Gameday #300514463
1382,2026-04-29,Football,NFL,NFL 2026/27 Season - GB Packers Regular Season Wins,future,Green Bay Packers regular season wins Under 10.5,Under 10.5 Wins,Green Bay Packers,-140,700,500,pending,,NFL 26/27 Regular Season Wins Future; Gameday #300508590
1383,2026-04-29,Football,NFL,NFL 2026/27 Season - BAL Ravens Regular Season Wins,future,Baltimore Ravens regular season wins Under 11.5,Under 11.5 Wins,Baltimore Ravens,-145,725,500,pending,,NFL 26/27 Regular Season Wins Future; Gameday #300508589
1384,2026-04-29,Football,NFL,NFL 2026/27 Season - DEN Broncos Regular Season Wins,future,Denver Broncos regular season wins Under 9.5,Under 9.5 Wins,Denver Broncos,-110,550,500,pending,,NFL 26/27 Regular Season Wins Future; Gameday #300508588
1385,2026-04-29,Football,NFL,NFL 2026/27 Season - HOU Texans Regular Season Wins,future,Houston Texans regular season wins Over 9.5,Over 9.5 Wins,Houston Texans,-120,1200,1000,pending,,NFL 26/27 Regular Season Wins Future; Gameday #300508462
1386,2026-04-29,Football,NFL,NFL 2026/27 Season - MIN Vikings Regular Season Wins,future,Minnesota Vikings regular season wins Over 8.5,Over 8.5 Wins,Minnesota Vikings,+100,1000,1000,pending,,NFL 26/27 Regular Season Wins Future; Gameday #300508461
1387,2026-04-29,Football,NFL,NFL 2026/27 Season - CHI Bears Regular Season Wins,future,Chicago Bears regular season wins Over 9.5,Over 9.5 Wins,Chicago Bears,-110,1100,1000,pending,,NFL 26/27 Regular Season Wins Future; Gameday #300508460
1388,2026-04-29,Football,NFL,NFL 2026/27 Season - CAR Panthers Regular Season Wins,future,Carolina Panthers regular season wins Over 7.5,Over 7.5 Wins,Carolina Panthers,+100,1000,1000,pending,,NFL 26/27 Regular Season Wins Future; Gameday #300508459
1389,2026-04-16,Golf,PGA Tour,2027 US Masters,future,Win 2027 US Masters,Ludvig Aberg,,+1900,250,4750,pending,,Tournament Winner Future; Gameday #299559542
1390,2025-12-28,Soccer,FIFA,2026 FIFA World Cup,future,Win 2026 FIFA World Cup,Spain,,+460,500,2300,pending,,Tournament Winner Future; Gameday #289513096
1391,2026-05-01,Basketball,NBA,Lakers vs Rockets - 1st Round Series,future,Lakers to win 1st Round series vs Rockets,Lakers Series ML,Houston Rockets,-310,930,300,Won,2026-05-01,Lakers won series 4-2; Game 6 LAL 98-78 HOU; +$300 net
1392,2026-05-01,Horse Racing,KY Oaks,2026 Kentucky Oaks - Churchill Downs Race #13,exotic,$2 Trifecta 5/9/10 / 1/2/5/9/10 / 1/2/4/5/9/10/11 (60 combos),"Trifecta Key 5,9,10",,,120,655.48,Won,2026-05-01,"Trifecta 9-5-4 hit. Return $775.48, net +$655.48"
1393,2026-05-01,Horse Racing,KY Oaks,2026 Kentucky Oaks - Churchill Downs Race #13,exotic,$25 Exacta Box 5/9/10 (6 combos),"Exacta Box 5,9,10",,,150,1069.75,Won,2026-05-01,"Exacta 9-5 hit. Return $1,219.75, net +$1,069.75"
1394,2026-05-01,Horse Racing,KY Oaks,2026 Kentucky Oaks - Churchill Downs Race #13,straight,$100 W/P/S each on #9 and #10 ($300 each = $600 total),WPS #9 and #10,,,600,697.00,Won,2026-05-01,"#9 Always a Runner WPS cashed; #10 Prom Queen WPS lost. Return $1,297, net +$697"
1396,2026-05-02,Horse Racing,KY Derby,2026 Kentucky Derby - Churchill Downs Race #12,exotic,"Exacta: 1st [6,8,12,18] - 2nd [6,8,10,12,18] (16 combinations @ $10 each)",Exacta 6/8/12/18 over 6/8/10/12/18,,,160,0,Lost,2026-05-02,Derby winner #19 Golden Tempo not in ticket; 16 combos lost
1397,2026-05-02,Horse Racing,KY Derby,2026 Kentucky Derby - Churchill Downs Race #12,exotic,"Exacta: 1st [12] - 2nd [6,8,10,15,18] (5 combinations @ $10 each)",Exacta 12 over 6/8/10/15/18,,,50,0,Lost,2026-05-02,Derby winner #19 Golden Tempo not in ticket; 5 combos lost
1398,2026-05-02,Horse Racing,KY Derby,2026 Kentucky Derby - Churchill Downs Race #12,exotic,"Trifecta: 1st [6,12,18] - 2nd [6,7,10,12,15,18] - 3rd [6,7,10,12,15,18] (60 combinations @ $4 each)",Trifecta 6/12/18 with 6/7/10/12/15/18 with 6/7/10/12/15/18,,,240,0,Lost,2026-05-02,Derby winner #19 Golden Tempo not in ticket; 60 combos lost
1399,2026-05-02,Horse Racing,KY Derby,2026 Kentucky Derby - Churchill Downs Race #12,exotic,"Superfecta Box: [1, 6, 8, 12, 18] (120 combinations @ $1 each)",Superfecta Box 1/6/8/12/18,,,120,0,Lost,2026-05-02,Derby winner #19 Golden Tempo not in ticket; Superfecta box 1/6/8/12/18 lost
1400,2026-05-02,Horse Racing,Churchill Downs,Churchill Downs May 2 - Pick 3 Races 7/8/9,exotic,"Pick 3: Race 7 [2,4,8] / Race 8 [1,2,6,7,8] / Race 9 [4,8,12] (45 combinations @ $4 each)",Pick 3 R7:2/4/8 R8:1/2/6/7/8 R9:4/8/12,,,180,0,Lost,2026-05-02,Pick 3 leg 1 lost - Race 7 won by #5 Classic Q (had 2/4/8)
1401,2026-05-02,Baseball,MLB,Kansas City Royals @ Seattle Mariners,team total,Mariners team total Over 3.5 runs,Over 3.5,Seattle Mariners,-167,692,414.37,Lost,2026-05-02,"Gameday #G295867213; SEA scored 2 runs in 10-inning loss (KC 3, SEA 2)"
1402,2026-05-02,Baseball,MLB,Kansas City Royals @ Seattle Mariners,moneyline,Seattle Mariners ML,Seattle Mariners,Kansas City Royals,-114,250,219.30,Lost,2026-05-02,"Gameday #G295870878; KC 3, SEA 2 (10 inn)"
1403,2026-05-03,Basketball,NBA,Toronto Raptors @ Cleveland Cavaliers - Game 7,parlay,3-leg parlay: Harden 9+ Assists; Harden Under 19.5 Points; Cavs ML,3-leg parlay,,,250,0,Lost,2026-05-03,"Gameday #388409872; Harden 18p/3a in CLE 114-102 win - 9+ Ast leg LOST (Under 19.5 hit, CLE ML hit, but parlay dead)"
1404,2026-05-17,Golf,PGA Championship,2026 PGA Championship - Aronimink GC - Round 4,matchup,Cameron Smith R4 matchup ML,Cameron Smith,,+135,250,337,Won,2026-05-17,Wagerhouse R4 H2H - Smith beat matchup opponent; +$337
1405,2026-05-17,Golf,PGA Championship,2026 PGA Championship - Aronimink GC - Round 4,prop,Patrick Reed 4th Round Score Under 69.5,Under 69.5,,-120,300,250,Lost,2026-05-17,Reed R4 score did not finish Under 69.5; -$300
1406,2026-05-17,Golf,PGA Championship,2026 PGA Championship - Aronimink GC - Round 4,matchup,Jon Rahm R4 matchup ML,Jon Rahm,,-130,325,250,Won,2026-05-17,Wagerhouse R4 H2H - Rahm won matchup; +$250
1407,2026-05-17,Golf,PGA Championship,2026 PGA Championship - Aronimink GC - Round 4,matchup,Rory McIlroy R4 matchup ML,Rory McIlroy,,-125,312,250,Push,2026-05-17,McIlroy R4 H2H push; stake refunded
1408,2026-05-17,Golf,PGA Championship,2026 PGA Championship - Aronimink GC,outright,Scottie Scheffler to win 2026 PGA Championship,Scottie Scheffler,,+780,500,3900,Lost,2026-05-17,Aaron Rai won 2026 PGA Championship at Aronimink; Scheffler did not win; -$500
1410,2026-05-17,MMA,Combat,Ronda Rousey vs Gina Carano,moneyline,Ronda Rousey ML,Ronda Rousey,Gina Carano,-575,8625,1500,Won,2026-05-17,Rousey submitted Carano via armbar in 17 seconds
1411,2026-05-17,Golf,PGA Championship,2026 PGA Championship - Aronimink GC,outright,Aaron Rai to win 2026 PGA Championship,Aaron Rai,,-330,3300,1000,Won,2026-05-17,Wagerhouse #G297707904; Rai won 2026 PGA Championship
1412,2026-05-17,Basketball,NBA,NBA Playoffs - Cavs/Pistons + Thunder game,parlay,2-leg parlay: Cavs/Pistons Alt Total Under 194.5 (+235); Thunder -6.5 (-110),2-leg parlay,,+438,287,1548,Lost,2026-05-17,Wagerhouse 2-team parlay
1413,2026-05-17,Football,NFL,2026 NFL Regular Season,futures,San Francisco 49ers Regular Season Wins Over 10.5,Over 10.5,,+120,1000,1200,Pending,,Wagerhouse season win total
1414,2026-05-17,Football,NFL,2026 NFL Regular Season,futures,Pittsburgh Steelers Regular Season Wins Over 8.5,Over 8.5,,+140,715,1001,Pending,,Wagerhouse season win total
1415,2026-05-17,Football,NFL,2026 NFL Regular Season,futures,New York Jets Regular Season Wins Over 5.5,Over 5.5,,+105,1000,1050,Pending,,Wagerhouse season win total
1416,2026-05-17,Football,NFL,2026 NFL Regular Season,futures,Dallas Cowboys Regular Season Wins Under 8.5,Under 8.5,,+160,625,1000,Pending,,Wagerhouse season win total
1417,2026-05-17,Football,NFL,2026 NFL Regular Season,futures,Kansas City Chiefs Regular Season Wins Over 10.5,Over 10.5,,+105,1000,1050,Pending,,Wagerhouse season win total
1418,2026-05-17,Football,NFL,2026 NFL Regular Season,futures,Carolina Panthers Regular Season Wins Over 6.5,Over 6.5,,-130,1300,1000,Pending,,Wagerhouse season win total (note: also have ticket 1388 CAR Over 7.5 +100)
1419,2026-05-19,Baseball,MLB,Round Robin 5 teams all ways,round robin,5-team All Ways RR (26 combos x $25): SEA -1.5 +145; ATL -1.5 +125; ARI -1.5 +160; PHI -1.5 +145; NYY -1.5 +155,5-team RR all ways,,,503.75,11376,Lost,2026-05-19,Wagerhouse ticket #1438529716; 2-leg through 5-leg combos; $25/combo. PARTIAL: ATL/ARI -1.5 won; SEA/PHI/NYY lost. 1/26 combos hit (ATL+ARI 2-team paid $121.25). Net loss ~$503.75
1420,2026-05-19,Mixed,NBA/MLB,3-team Parlay - Cavs/Mariners/Athletics,parlay,3-leg parlay: Cavaliers +7 (-110); Mariners -1.5 (+145); Athletics ML (+114),3-leg parlay,,+801,400,3603,Lost,2026-05-19,Wagerhouse ticket #1438538618
1421,2026-05-22,Mixed,MLB/NBA,Round Robin 5 selections all ways,round robin,5-team RR All Ways (26 combos x $25): TEX -1.5 +115; TB ML +123; HOU ML +112; SAS -1.5 -110; MIL/LAD U8.5 -115,5-team RR all ways,,,107.37,5692.96,Lost,2026-05-22,"Gameday ticket #395509182; By 2s/3s/4s/5s; $25/combo. PARTIAL: TB ML, HOU ML, MIL/LAD U8.5 won; TEX -1.5, SAS -1.5 lost. 4/26 combos hit (3x2-team + 1x3-team, +$442.63). Net loss ~$107.37"
1422,2026-05-22,Basketball,NBA,San Antonio Spurs @ Oklahoma City Thunder,spread,Spurs -1.5,San Antonio Spurs,Oklahoma City Thunder,-115,1150,1000,Lost,2026-05-22,Gameday ticket #396266716; 8:30pm tip
1423,2026-05-22,Hockey,NHL,Colorado Avalanche game (puck line),puck line,Avalanche -1.5,Colorado Avalanche,,+145,750,1087,Lost,2026-05-22,Wagerhouse
1424,2026-05-22,Baseball,MLB,2-team parlay - Astros ML + Astros/Cubs Over 7,parlay,2-leg parlay: Astros ML (+122); Astros/Cubs Total Over 7 (-115),2-leg parlay,,+215,500,1575,Lost,2026-05-22,Wagerhouse 2-team parlay
1425,2026-05-22,Mixed,NHL/MLB,2-team parlay - Avalanche ML + Dodgers/Brewers Under 8.5,parlay,2-leg parlay: Avalanche ML (-180); Dodgers/Brewers Total Under 8.5 (-115),2-leg parlay,,+91,1000,1908,Lost,2026-05-22,Wagerhouse 2-team parlay
1426,2026-05-22,Baseball,MLB,Tampa Bay Rays vs New York Yankees,moneyline,Rays ML,Tampa Bay Rays,New York Yankees,+137,1000,1370,Won,2026-05-22,Wagerhouse; Cole vs Martinez 7:05pm
1427,2026-05-22,Baseball,MLB,Texas Rangers vs Los Angeles Angels,run line,Rangers -1.5,Texas Rangers,Los Angeles Angels,+100,1000,1000,Lost,2026-05-22,Wagerhouse; DeGrom vs G.Rodriguez 9:38pm
1428,2026-05-22,Baseball,MLB,Chicago Cubs vs Houston Astros,total,Astros/Cubs Total Under 7 (hedge on bet 1424),Under 7,,+135,370.37,500,Won,2026-05-22,Wagerhouse #G298264008 / Ticket #1441525283-1; HEDGE on Over 7 leg of parlay 1424
1429,2026-05-23,Baseball,MLB,Los Angeles Dodgers vs Milwaukee Brewers,moneyline,Dodgers ML,Los Angeles Dodgers,Milwaukee Brewers,-115,287.50,250,Won,2026-05-23,Ticket #409818701; Sasaki vs Gasser 7:15pm
1430,2026-05-23,Baseball,MLB,Los Angeles Dodgers vs Milwaukee Brewers,run line,Dodgers -1.5,Los Angeles Dodgers,Milwaukee Brewers,140,250,350,Won,2026-05-23,Ticket #409818702; Sasaki vs Gasser 7:15pm
1431,2026-05-23,Baseball,MLB,Philadelphia Phillies vs Miami Marlins,run line,Phillies -1.5,Philadelphia Phillies,Miami Marlins,125,500,625,Won,2026-05-23,Ticket #409818703; Wheeler vs Cecconi 4:05pm
1432,2026-05-23,Baseball,MLB,Pittsburgh Pirates vs Washington Nationals,run line,Pirates -1.5,Pittsburgh Pirates,Washington Nationals,120,250,300,Lost,2026-05-23,Ticket #409818704; Skenes vs Corbin 3:07pm
1433,2026-05-23,Baseball,MLB,Pittsburgh Pirates vs Washington Nationals,moneyline,Pirates ML,Pittsburgh Pirates,Washington Nationals,-136,340,250,Lost,2026-05-23,Ticket #409818705; Skenes vs Corbin 3:07pm
1434,2026-05-23,Basketball,NBA,Cleveland Cavaliers vs New York Knicks,total,Cavs/Knicks Total Over 215.5,Over 215.5,,-110,550,500,Won,2026-05-23,Ticket #409818706; 8:00pm ECF
1435,2026-05-22,Hockey,NHL,Colorado Avalanche @ Vegas Golden Knights,moneyline,Avalanche ML,Colorado Avalanche,Vegas Golden Knights,-185,1850,1000,Lost,2026-05-22,Game 2 WCF (missed entry); Avs lost
1436,2026-05-22,Mixed,NBA/NHL,2-team parlay - Spurs -2.5 + Avalanche ML,parlay,2-leg parlay: Spurs -2.5 (-110); Avalanche ML (-185),2-leg parlay,,194,1000,1941,Lost,2026-05-22,Both legs lost; missed entry from prior day
1437,2026-05-22,Basketball,NBA,San Antonio Spurs @ Oklahoma City Thunder,moneyline,Spurs ML,San Antonio Spurs,Oklahoma City Thunder,-125,1000,800,Lost,2026-05-22,Originally 2-leg parlay w/ unused 2nd leg slot; treated as Spurs ML loser per user
1438,2026-05-23,Baseball,MLB,Phillies vs Guardians,Spread (F5),"Phillies F5 -0.5 (1st 5 Innings, Must Start pitchers)",PHI -0.5,Cleveland Guardians,-130,325,250,Won,2026-05-23,1st 5 Innings; SLADE CECCONI-R Must Start | ZACK WHEELER-R Must Start; Ticket #409822462
1439,2026-05-24,Baseball,MLB,Pirates vs Blue Jays,Spread (F5),"Blue Jays F5 -0.5 (1st 5 Innings, Must Start pitchers)",TOR -0.5,Pittsburgh Pirates,-120,180,150,Lost,2026-05-24,1st 5 Innings; MITCH KELLER-R Must Start | DYLAN CEASE-R Must Start; Ticket #409858849
1440,2026-05-24,Baseball,MLB,5-team MLB RR (LAD/ATL/CLE/TB/SEA),Round Robin,"5-team RR by 2's/3's/4's/5's: LAD -1.5 (+105) vs MIL, ATL -1.5 (+130) vs WSH, CLE -1.5 (+149) vs PHI, TB ML (+110) vs NYY, SEA -1.5 (+135) vs KC",LAD-1.5/ATL-1.5/CLE-1.5/TB ML/SEA-1.5,MIL/WSH/PHI/NYY/KC,varies,522.39,8162.56,Lost,2026-05-24,"26 parlays @ $25 each; ORIGINAL Risk $650; hit 2/5 (LAD-1.5, CLE-1.5); only winning combo LAD+CLE +105/+149 = +$102.61; net realized -$522.39; Ticket #409859138"
1441,2026-05-25,Mixed,MLB/NBA,LAD/MIL + NYK/IND,Parlay (2-leg),2-team parlay: LAD ML (-310) + Knicks -2 (-110),LAD ML / NYK -2,MIL / IND,+52.49,250,381.23,Pending,,LAD: Gordon vs Sheehan Must Start; NYK ECF Game 4; Ticket #409929389
1442,2026-05-25,Baseball,MLB,LAD/MIL + ATH game,Parlay (2-leg),2-team parlay: LAD ML (-310) + Athletics ML (-110),LAD ML / OAK ML,MIL / opp,+52.49,250,381.23,Pending,,LAD: Gordon vs Sheehan Must Start; OAK: Castillo vs Civale Must Start; Ticket #409929376
1443,2026-05-25,Baseball,MLB,LAD/MIL + ATH game,Parlay (2-leg),2-team parlay: LAD -1.5 (-145) + Athletics +1.5 (-155),LAD -1.5 / OAK +1.5,MIL / opp,+77.98,250,444.94,Pending,,LAD: Gordon vs Sheehan Must Start; OAK: Castillo vs Civale Must Start; Ticket #409929320
1444,2026-05-24,Basketball,NBA,Spurs vs Thunder,Total,OKC team total Over 102.5 (Inc. OT),OKC team total O102.5,,-109,272.5,250,Lost,2026-05-24,Missed entry; OKC under 102.5; Ticket #409880559
1445,2026-05-26,Baseball,MLB,Twins game,Moneyline,Minnesota Twins ML,MIN ML,opp,-112,56,50,Pending,,JOE RYAN-R Must Start | SEAN BURKE-R Must Start; Ticket #409975097
1446,2026-05-26,Baseball,MLB,Twins game,Spread,Minnesota Twins -1.5,MIN -1.5,opp,+148,50,74,Pending,,JOE RYAN-R Must Start | SEAN BURKE-R Must Start; Ticket #409975096
1447,2026-05-26,Baseball,MLB,Red Sox vs Braves,Total,BOS/ATL Game Total Under 8,U8,,-107,214,200,Pending,,SPENCER STRIDER-R Must Start | RANGER SUAREZ-L Must Start; Ticket #409975085
1448,2026-05-26,Baseball,MLB,Dodgers vs Rockies,Total,LAD/COL Game Total Over 9,O9,,-105,210,200,Pending,,KYLE FREELAND-L Must Start | ERIC LAUER-L Must Start; Ticket #409975057
